StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus
7709,8.2,2,3,0,65,4.3,Yes,Yes,78,83,0
7710,7.7,1,1,2,83,4.5,Yes,Yes,71,82,0
7711,8.3,2,3,1,85,4.8,Yes,Yes,79,86,0
7712,6.5,1,1,0,67,4,No,No,60,67,1
7713,8.4,1,3,2,77,4.5,Yes,Yes,75,72,1
7714,8.3,1,3,0,84,4.6,Yes,Yes,71,80,0
7715,6.5,1,2,1,84,4.7,Yes,Yes,77,72,1
7716,7.6,0,2,0,84,4.4,No,Yes,55,69,1
7717,7.4,0,2,1,66,3.7,No,No,73,68,1
7718,8.2,1,2,2,69,4,Yes,No,58,63,1
7719,6.5,1,2,0,81,3.5,No,Yes,62,63,0
7720,8.8,1,2,0,76,4.2,Yes,No,61,67,1
7721,8.5,1,0,2,77,4.6,Yes,Yes,73,83,0
7722,8.3,1,2,0,78,4.6,Yes,Yes,74,60,1
7723,8,0,3,2,90,4.8,Yes,Yes,80,85,0
7724,8.5,2,3,0,86,4.6,Yes,Yes,69,85,0
7725,8.5,1,3,2,90,4.8,Yes,Yes,84,81,0
7726,8.1,1,3,2,81,4.5,No,Yes,70,85,1
7727,8.6,1,3,2,90,4.6,Yes,Yes,88,85,0
7728,8.2,2,3,2,90,4.7,Yes,No,81,87,0
7729,7.5,0,1,0,82,4.1,Yes,Yes,58,69,1
7730,8.3,2,3,0,90,4.8,Yes,Yes,75,86,0
7731,7.7,1,1,2,79,3.9,No,Yes,56,66,1
7732,7.4,1,1,1,73,4.8,Yes,Yes,61,69,1
7733,8.3,2,3,2,90,4.8,Yes,Yes,79,88,0
7734,7.4,1,1,0,75,4.5,No,Yes,57,66,0
7735,8.3,1,2,1,70,4.8,Yes,Yes,87,85,0
7736,6.6,0,1,1,64,4.6,Yes,Yes,64,71,1
7737,7.8,1,2,1,66,3.7,Yes,Yes,64,67,1
7738,6.6,0,3,1,90,4.4,No,Yes,55,71,1
7739,7.7,0,3,1,74,4.3,Yes,Yes,78,65,1
7740,7.4,1,1,0,80,3.4,No,No,55,63,1
7741,7.5,2,3,1,79,4.4,Yes,Yes,68,71,0
7742,8.4,1,3,3,90,4.8,Yes,Yes,76,86,0
7743,8.7,1,1,0,85,3.8,Yes,Yes,71,69,1
7744,8.4,1,2,0,82,4.5,Yes,Yes,76,85,1
7745,8,1,2,1,80,4.7,Yes,Yes,70,81,1
7746,7.5,0,1,1,70,3.9,No,Yes,55,69,1
7747,6.5,0,2,0,74,4.5,No,No,62,68,1
7748,6.7,0,1,1,76,3.9,No,Yes,55,65,1
7749,7.4,0,1,0,73,4.4,No,No,55,72,1
7750,8.4,2,3,1,83,4.4,Yes,Yes,77,79,1
7751,8,1,3,0,79,4.3,Yes,Yes,79,78,1
7752,8.7,2,3,0,82,4.1,Yes,Yes,72,79,0
7753,7.5,1,2,0,79,4.4,Yes,No,62,69,1
7754,7.4,1,2,1,82,3.9,No,Yes,55,70,1
7755,7.7,0,2,0,77,4.1,No,No,65,69,1
7756,7.6,0,3,0,85,4.7,Yes,Yes,70,75,0
7757,7.5,0,3,1,74,4.8,Yes,Yes,76,71,1
7758,8.1,1,3,0,76,4,Yes,Yes,75,73,0
7759,8.4,0,3,0,90,4.8,Yes,Yes,78,66,0
7760,7.5,1,1,1,60,4.8,Yes,Yes,75,70,1
7761,8,1,3,0,86,4.2,Yes,Yes,73,88,0
7762,7.5,1,1,0,67,4.1,No,No,57,67,1
7763,6.5,1,2,1,69,4.3,No,No,55,61,1
7764,8.4,0,1,2,80,4,Yes,Yes,62,85,0
7765,7.7,2,3,3,84,4.2,Yes,Yes,72,79,1
7766,8,1,3,0,90,4.8,Yes,Yes,72,88,0
7767,6.5,1,3,2,85,4.8,Yes,Yes,55,70,1
7768,6.8,0,1,0,60,3.9,No,No,67,61,1
7769,7.4,1,3,0,75,4.6,No,No,78,86,1
7770,7.7,1,1,1,73,4,No,Yes,58,67,1
7771,8.1,1,1,0,84,3.7,Yes,No,64,64,1
7772,7.9,2,1,0,75,3.4,Yes,Yes,55,63,1
7773,8.5,1,2,3,77,4.8,Yes,Yes,66,85,1
7774,8.3,1,2,0,75,3.8,No,Yes,55,67,1
7775,6.6,1,3,1,79,3.2,No,Yes,62,69,1
7776,8.6,2,3,2,90,4.8,Yes,Yes,85,81,0
7777,8.1,1,3,2,87,4.5,Yes,Yes,81,88,0
7778,6.5,1,2,0,76,3.8,No,Yes,62,68,1
7779,8.4,1,1,1,74,3.8,Yes,No,69,76,1
7780,8.1,1,3,2,78,3.7,Yes,Yes,73,83,0
7781,8.1,1,3,0,87,4.1,No,Yes,78,85,0
7782,8,1,3,2,90,4.8,Yes,Yes,77,88,0
7783,7.4,0,1,1,80,4.2,No,No,55,69,1
7784,8.2,1,3,2,90,4.4,Yes,Yes,71,81,0
7785,8.4,0,3,1,86,4,Yes,Yes,85,67,1
7786,7.3,0,1,2,74,4,No,No,69,73,1
7787,6.7,1,1,1,81,4.1,No,No,64,72,1
7788,6.5,0,2,1,72,3,No,Yes,59,76,1
7789,6.5,0,1,3,76,4.4,Yes,No,64,70,1
7790,7.9,2,1,1,70,4.7,No,No,61,63,1
7791,7.4,1,1,0,60,4.2,No,Yes,55,65,1
7792,7.3,1,1,1,71,4.4,No,Yes,69,72,1
7793,6.5,1,3,0,74,4,No,Yes,69,68,0
7794,6.5,1,1,0,66,4.2,No,No,78,62,1
7795,8.2,2,3,2,90,4.8,Yes,Yes,83,82,0
7796,8.5,2,3,2,90,4.8,Yes,Yes,83,85,0
7797,7.8,2,3,2,90,4.8,Yes,No,81,87,1
7798,7.5,1,1,0,76,4.7,No,No,55,64,1
7799,7.5,1,1,0,82,4.1,No,No,76,70,1
7800,6.9,1,3,0,81,4.6,Yes,Yes,62,76,0
7801,8.6,2,3,2,90,4.8,Yes,Yes,72,86,0
7802,8.5,2,3,1,84,4.4,Yes,Yes,87,84,0
7803,8.5,2,3,2,85,4.7,Yes,Yes,78,68,0
7804,8.1,1,2,1,86,4.8,Yes,Yes,69,85,0
7805,6.6,2,3,1,85,4.1,No,No,74,69,1
7806,8.2,1,1,2,79,4.7,Yes,Yes,67,86,0
7807,6.5,1,1,1,65,3,No,No,61,79,1
7808,7.5,1,2,3,73,3.5,No,Yes,55,66,1
7809,7.4,1,1,1,79,4.4,Yes,Yes,66,65,1
7810,7.2,1,1,0,61,4.4,No,Yes,57,77,1
7811,7.6,1,1,0,71,4.1,No,Yes,58,59,1
7812,8.4,1,1,1,79,4.1,No,No,59,66,1
7813,7.7,2,3,0,79,3.9,Yes,Yes,82,86,0
7814,7.7,2,3,0,90,4.6,Yes,No,55,80,1
7815,8.1,2,2,1,76,4.8,Yes,Yes,71,81,1
7816,8.5,1,3,2,90,4.7,Yes,Yes,75,81,0
7817,7.6,1,3,2,90,4.5,Yes,No,87,71,0
7818,7.4,1,3,1,87,4.6,No,No,69,83,1
7819,6.6,1,1,0,74,4.7,Yes,No,68,64,1
7820,8.3,2,3,2,90,4.8,Yes,Yes,87,81,1
7821,8.3,2,3,0,85,4.8,Yes,Yes,75,83,0
7822,8,2,3,2,90,4.8,Yes,Yes,80,87,0
7823,8.3,1,3,1,81,4.8,Yes,Yes,65,83,1
7824,7.8,1,2,0,79,4.4,Yes,Yes,71,81,1
7825,6.9,0,1,2,72,4.8,Yes,Yes,58,85,0
7826,7.8,1,1,1,67,3.5,No,No,60,70,1
7827,8.8,2,3,2,90,4.7,Yes,Yes,81,79,0
7828,7.5,0,2,0,67,3.1,No,No,55,70,1
7829,7,0,1,3,86,4.2,No,Yes,62,81,1
7830,8.4,1,1,0,75,3.7,Yes,No,59,65,1
7831,6.5,1,1,1,78,4.3,No,Yes,77,69,1
7832,7.4,1,2,2,80,3.9,No,Yes,77,88,0
7833,7.6,1,1,2,81,3.9,No,Yes,62,78,1
7834,6.5,1,2,0,78,4.7,No,Yes,76,72,1
7835,6.5,1,3,1,76,4.1,Yes,Yes,55,74,1
7836,6.5,1,1,0,78,4.4,No,Yes,66,74,1
7837,8.5,1,2,2,81,3.8,Yes,Yes,78,85,1
7838,6.5,1,1,0,78,4.4,No,No,64,68,1
7839,7.4,1,3,2,90,4,Yes,Yes,71,83,0
7840,7.7,1,1,1,71,4.2,No,No,71,59,1
7841,7.7,1,1,1,78,4.8,No,No,65,72,1
7842,6.5,1,3,1,70,4.2,Yes,Yes,69,71,1
7843,7.9,2,3,2,76,4.5,Yes,No,87,82,0
7844,8,2,3,2,79,4.8,Yes,Yes,85,85,0
7845,8.6,2,2,1,77,4.5,Yes,Yes,87,82,1
7846,7.5,0,1,1,83,4.4,No,Yes,59,66,1
7847,8.4,0,1,0,84,4.8,No,Yes,78,81,0
7848,7.2,2,3,0,86,4.8,Yes,Yes,81,82,0
7849,6.9,0,1,0,78,4.5,No,Yes,55,63,1
7850,8,1,3,0,82,3.8,No,No,55,66,1
7851,6.9,0,1,0,71,3.6,No,No,55,70,1
7852,7.9,0,2,1,72,4.3,Yes,Yes,60,72,1
7853,8.4,1,1,2,90,4.8,Yes,Yes,83,86,0
7854,8.4,1,3,2,90,4.8,Yes,Yes,75,87,0
7855,6.7,1,2,1,85,4.8,Yes,Yes,75,83,0
7856,8,0,3,2,86,4.3,Yes,Yes,81,88,0
7857,8.3,1,3,0,84,4.4,Yes,Yes,73,84,1
7858,8.1,1,3,1,78,4.1,Yes,Yes,66,73,1
7859,6.8,1,2,0,79,4,No,Yes,69,68,1
7860,7.5,1,3,0,78,4.5,Yes,Yes,75,82,1
7861,7.7,1,1,0,74,4.2,Yes,Yes,86,64,1
7862,8,2,3,2,86,4.8,Yes,Yes,78,85,0
7863,7.5,1,2,1,82,4,No,No,63,63,1
7864,6.6,1,3,1,82,4.6,No,Yes,59,87,1
7865,6.5,1,1,1,69,4.3,No,No,55,69,1
7866,8.3,1,2,2,89,4.8,Yes,Yes,75,83,0
7867,6.8,1,1,0,71,4.4,No,No,60,68,1
7868,8.1,1,1,1,79,4.5,No,No,62,67,1
7869,8.9,1,3,0,85,4.8,Yes,Yes,73,81,0
7870,8.3,2,3,2,90,4.7,Yes,Yes,77,81,0
7871,8.5,2,3,2,86,4.7,Yes,Yes,71,79,0
7872,7.8,1,1,0,83,3.8,No,Yes,69,66,1
7873,8.2,1,1,0,80,3.9,Yes,Yes,61,84,1
7874,7.9,1,2,2,87,3.6,Yes,No,80,88,0
7875,7.6,0,1,0,83,4,No,Yes,79,86,1
7876,7.3,0,1,0,75,3.4,No,No,55,70,1
7877,6.6,0,2,0,68,3.8,No,No,66,70,1
7878,8.5,1,2,0,87,4,Yes,Yes,78,70,0
7879,8.3,1,1,0,73,3.6,No,Yes,74,68,1
7880,7.4,1,2,1,73,4,No,Yes,60,67,1
7881,8.4,0,1,0,80,4.5,Yes,Yes,87,78,1
7882,8.5,2,1,0,83,4.7,No,Yes,70,71,1
7883,6.5,1,1,0,66,4.1,No,No,55,62,1
7884,7.5,1,3,1,87,4.6,Yes,Yes,81,86,0
7885,8.4,2,3,2,90,4.8,Yes,Yes,67,82,0
7886,7.6,1,3,2,72,4.8,Yes,Yes,75,70,1
7887,8.2,2,3,2,90,4.8,Yes,Yes,73,88,0
7888,6.5,1,3,2,84,4.5,No,Yes,70,75,0
7889,8.5,2,3,2,90,4.8,Yes,Yes,83,86,0
7890,7.6,1,1,1,73,3.7,No,No,55,72,1
7891,7.6,1,1,1,66,3.8,No,No,56,67,1
7892,8.1,2,3,2,90,4.8,Yes,Yes,85,88,0
7893,7.3,1,3,2,90,4.5,Yes,Yes,77,85,0
7894,6.6,2,3,0,77,4.4,Yes,Yes,78,76,0
7895,8.9,2,3,2,88,4.8,Yes,Yes,73,83,1
7896,7.9,2,2,1,90,4.8,Yes,Yes,82,87,0
7897,7.7,1,2,0,87,4,Yes,Yes,73,84,0
7898,7.1,1,1,1,64,4.5,No,No,66,64,1
7899,7.6,1,2,0,80,4.6,No,Yes,69,69,1
7900,7.9,1,3,0,71,3.9,Yes,Yes,55,72,1
7901,7.6,1,2,1,67,3.9,No,No,55,65,1
7902,8,1,2,0,90,4.5,Yes,Yes,75,83,1
7903,7.4,2,1,0,73,4.1,Yes,Yes,78,79,1
7904,6.5,0,1,1,68,3.5,No,Yes,62,69,1
7905,8.1,2,3,2,83,4.3,Yes,Yes,83,79,0
7906,8.2,1,3,2,83,4.4,Yes,Yes,77,85,0
7907,7.9,1,2,1,80,4.3,No,No,58,70,1
7908,7.8,2,3,2,90,4.7,Yes,Yes,85,82,0
7909,7.3,0,1,0,78,3.7,No,Yes,79,86,1
7910,8.1,1,2,2,86,4.8,Yes,Yes,76,85,0
7911,7.6,1,2,0,79,4.1,No,Yes,69,65,0
7912,7.6,1,2,1,68,4,Yes,Yes,70,65,1
7913,7.8,2,2,2,81,4.5,Yes,Yes,85,57,0
7914,7.6,0,2,0,69,4.2,No,No,55,63,1
7915,7.5,1,3,2,80,4.6,No,No,73,80,0
7916,8,1,3,3,85,4.7,Yes,Yes,79,84,1
7917,8,2,3,2,85,4.8,Yes,Yes,74,87,0
7918,8.3,0,3,1,73,4.4,Yes,Yes,76,75,1
7919,6.8,1,1,0,79,4.3,No,Yes,56,70,0
7920,7.2,1,3,2,84,4.4,Yes,Yes,88,85,1
7921,8.6,1,1,2,89,4.3,Yes,Yes,65,67,1
7922,7.5,2,1,3,79,3.4,Yes,No,90,64,1
7923,8.7,2,3,3,90,4.7,Yes,Yes,84,81,0
7924,6.6,0,2,1,67,4.2,No,Yes,55,66,1
7925,8.3,2,2,2,75,3.8,No,Yes,71,66,1
7926,7.6,1,1,0,74,3.8,No,No,55,72,1
7927,6.7,1,1,1,72,4.2,No,Yes,55,63,1
7928,6.7,1,2,1,86,4.8,Yes,Yes,59,86,0
7929,7.3,1,2,0,80,4.5,Yes,Yes,55,64,0
7930,8.5,1,2,2,77,4.3,Yes,Yes,80,77,0
7931,8.3,2,3,2,90,4.8,Yes,Yes,90,81,0
7932,7.5,1,1,0,84,4.5,No,No,55,68,1
7933,7.9,1,1,0,71,4.4,Yes,Yes,82,88,0
7934,8,0,2,0,60,4.2,No,No,55,70,1
7935,8,2,3,2,90,4.8,Yes,Yes,82,78,0
7936,7.7,1,1,1,65,3.5,No,No,60,69,1
7937,8.9,1,3,2,90,4.8,Yes,Yes,75,84,0
7938,8.2,2,3,2,85,4.8,Yes,No,84,76,1
7939,8.3,1,2,0,76,4.5,No,Yes,83,81,0
7940,7.6,1,2,1,72,4.4,No,No,74,73,1
7941,7.8,0,2,0,79,4.3,Yes,Yes,65,70,0
7942,7.4,0,2,1,71,4.7,No,Yes,69,81,1
7943,7.9,1,1,1,76,3.8,Yes,Yes,80,67,0
7944,8.1,1,2,1,88,4.8,No,Yes,77,88,0
7945,8.1,2,3,2,90,4.8,Yes,Yes,84,87,0
7946,8,1,3,2,90,4.8,Yes,Yes,70,84,0
7947,7.5,1,1,1,82,4.6,No,Yes,59,74,1
7948,8.5,0,3,2,90,4.6,Yes,Yes,74,87,0
7949,7.6,1,2,0,88,4.8,Yes,Yes,62,80,1
7950,8.3,1,3,1,90,4.5,Yes,Yes,88,77,0
7951,8.3,1,3,2,88,4.8,Yes,Yes,76,86,0
7952,8.2,2,3,2,90,4.7,Yes,Yes,89,78,0
7953,8.5,2,3,0,89,4.5,Yes,Yes,81,80,0
7954,6.6,1,1,2,67,4,No,No,55,67,1
7955,8.2,1,1,2,71,4.2,Yes,Yes,77,83,1
7956,8.6,1,2,2,77,4.3,No,No,55,59,0
7957,6.7,0,1,1,77,3.7,No,No,63,67,1
7958,7.6,1,1,0,69,4.5,No,No,73,71,1
7959,8.1,1,3,2,90,4.7,Yes,Yes,80,84,0
7960,7.7,0,1,1,72,3.5,No,Yes,64,67,1
7961,7.6,1,2,0,72,4.8,No,Yes,63,65,1
7962,8,0,3,3,84,4.8,Yes,Yes,90,84,0
7963,8.3,0,1,0,87,4.5,No,Yes,74,69,0
7964,7.2,1,2,0,80,4.6,No,Yes,65,58,1
7965,7.4,1,1,0,67,4.1,No,No,67,66,1
7966,7.3,1,2,1,68,4.3,Yes,Yes,62,71,1
7967,6.5,0,1,0,64,4.1,No,No,63,70,1
7968,8.7,1,3,2,90,4.7,Yes,Yes,79,80,0
7969,7.7,1,1,1,75,4,No,Yes,60,67,1
7970,8.4,2,3,2,90,4.8,Yes,Yes,82,88,0
7971,6.6,1,1,0,76,4.2,Yes,No,55,65,1
7972,7.7,1,3,0,80,4.8,Yes,Yes,76,86,0
7973,8.2,1,2,3,84,4,Yes,Yes,82,63,1
7974,6.5,2,3,2,80,4.2,No,Yes,75,72,1
7975,8.1,1,1,0,81,3.5,Yes,Yes,78,84,1
7976,8.7,2,3,2,90,4.8,Yes,Yes,77,82,0
7977,7.5,0,1,0,68,4.1,No,No,57,58,1
7978,6.7,0,1,1,80,3.7,Yes,Yes,75,70,1
7979,8.4,2,2,0,90,4.5,Yes,Yes,76,85,1
7980,6.7,1,1,0,76,3.8,Yes,Yes,57,66,0
7981,8.3,0,3,0,90,4.6,Yes,Yes,81,88,0
7982,6.8,1,3,0,66,3.6,Yes,Yes,55,61,0
7983,6.5,1,2,0,85,4.7,No,Yes,55,59,0
7984,7.5,0,1,0,64,3.7,No,Yes,55,71,0
7985,8.3,1,3,2,82,4.8,Yes,Yes,77,88,0
7986,7.3,0,1,3,81,4.8,Yes,Yes,76,87,1
7987,6.7,0,1,1,70,4.6,Yes,Yes,64,73,1
7988,7.2,0,1,0,63,3.8,No,No,66,66,1
7989,8.7,2,2,2,90,4.8,Yes,Yes,74,84,0
7990,7.7,1,2,0,77,4.3,Yes,Yes,73,80,0
7991,7.9,0,2,0,80,3.6,No,No,60,86,1
7992,6.5,0,3,2,84,4.6,Yes,Yes,90,84,0
7993,8.9,2,3,2,90,4.8,Yes,Yes,77,82,0
7994,7.3,1,2,1,83,4.2,No,No,61,64,1
7995,8.3,0,1,0,71,4.1,Yes,Yes,55,59,0
7996,6.5,0,1,0,80,3.9,No,Yes,75,69,1
7997,7.5,2,3,0,85,4.3,No,No,55,69,0
7998,8.5,2,2,0,79,3.7,Yes,Yes,55,83,1
7999,7.6,1,1,0,80,3.9,No,No,56,67,1
8000,7.4,1,2,0,76,4.4,No,Yes,61,69,1
8001,8.6,2,3,2,90,4.8,Yes,Yes,85,78,0
8002,8.1,2,3,2,90,4.6,Yes,Yes,79,84,0
8003,7.5,1,1,0,88,4.3,No,No,86,84,1
8004,7.5,1,1,1,67,4.5,No,No,55,61,1
8005,7.4,1,2,0,80,4.2,Yes,Yes,62,79,1
8006,8.6,1,3,0,89,4.8,Yes,Yes,74,61,0
8007,6.8,1,1,1,75,3.8,No,Yes,57,67,1
8008,8.6,2,1,2,90,4.8,Yes,Yes,81,80,0
8009,8,1,3,1,76,4.6,No,No,70,67,1
8010,7.9,1,3,1,82,4.3,Yes,Yes,76,81,0
8011,8.1,1,3,2,89,4.6,Yes,Yes,80,85,0
8012,6.5,1,3,2,81,4.5,No,No,72,82,0
8013,7,1,2,0,69,4.3,No,Yes,55,68,1
8014,8,2,3,2,88,4.8,Yes,Yes,82,81,0
8015,6.9,1,2,1,90,3.9,Yes,Yes,78,85,1
8016,8.3,2,3,2,90,4.8,Yes,No,75,80,0
8017,7.8,1,2,0,84,3,Yes,Yes,62,70,1
8018,7.4,0,1,0,76,4,No,No,60,70,1
8019,6.7,1,2,0,67,3.9,No,No,59,69,1
8020,6.6,1,3,0,62,3.8,Yes,Yes,57,72,1
8021,6.6,1,3,2,81,4.5,Yes,No,72,77,1
8022,7.5,1,1,1,74,3.9,No,Yes,60,62,1
8023,7.2,1,2,2,75,4.3,No,Yes,75,75,1
8024,7.5,1,2,0,69,3.5,No,No,55,62,1
8025,8.1,1,3,2,81,4.5,Yes,Yes,83,84,0
8026,8.3,2,3,2,90,4.7,Yes,Yes,80,83,0
8027,8.1,1,1,1,77,4.1,Yes,Yes,62,75,0
8028,8.2,1,2,1,84,4.8,Yes,Yes,68,88,1
8029,8.1,2,2,0,83,4.7,Yes,Yes,78,86,0
8030,7.5,0,1,0,71,4.1,No,Yes,73,66,1
8031,8.3,0,1,2,85,4.7,Yes,Yes,83,68,0
8032,6.9,0,1,1,65,4.1,Yes,Yes,70,61,0
8033,8,1,3,2,90,4.7,Yes,Yes,74,84,0
8034,8.1,1,3,0,88,4,No,Yes,81,87,0
8035,8.3,0,3,2,83,4.3,Yes,Yes,76,84,0
8036,8.4,2,3,1,73,4.2,No,Yes,75,86,1
8037,7.6,1,2,1,68,4.1,No,Yes,55,68,1
8038,8.1,1,2,0,83,4.1,Yes,No,66,66,1
8039,8.4,0,1,2,74,4.2,Yes,Yes,55,68,1
8040,8.2,2,3,2,86,4.8,Yes,Yes,77,83,0
8041,6.5,1,1,1,76,4.1,No,Yes,55,58,1
8042,8.4,0,1,2,89,4.8,Yes,Yes,62,87,0
8043,8.1,2,3,2,90,4.8,Yes,Yes,83,84,0
8044,8.2,0,3,2,90,4.5,Yes,Yes,81,85,0
8045,6.9,1,1,0,75,4.1,Yes,Yes,55,76,1
8046,8.2,1,2,2,89,4.8,Yes,Yes,73,70,0
8047,7.6,0,1,1,66,4.2,Yes,Yes,55,67,1
8048,8.3,1,1,0,83,4,No,Yes,65,66,1
8049,8.3,1,1,1,72,4.7,Yes,Yes,66,71,1
8050,7.9,0,3,2,83,4.8,Yes,Yes,73,79,0
8051,6.5,0,2,0,73,3.7,No,Yes,64,72,1
8052,6.5,1,1,0,80,3.8,No,Yes,64,69,1
8053,6.6,0,1,0,74,3.9,No,Yes,63,63,1
8054,7.6,1,1,0,84,4.1,Yes,Yes,72,72,1
8055,7.9,1,2,2,63,3.8,Yes,Yes,55,62,1
8056,7.6,2,3,2,90,4.8,Yes,Yes,89,84,0
8057,6.6,0,2,0,75,3.9,No,Yes,55,69,0
8058,8.3,1,3,2,90,4.7,Yes,Yes,69,80,0
8059,8.4,2,3,2,90,4.8,Yes,Yes,79,84,0
8060,6.5,0,2,0,80,4.2,No,No,57,71,1
8061,7.4,2,3,0,81,4.6,No,No,80,69,1
8062,7.7,0,1,1,70,3.6,No,Yes,55,68,1
8063,8.2,1,1,1,69,4.2,No,Yes,76,65,1
8064,6.5,1,1,1,83,4.2,No,No,58,76,1
8065,7,1,1,1,68,3.7,No,No,55,68,1
8066,8.7,2,3,2,90,4.8,Yes,Yes,80,79,0
8067,8.5,2,3,2,81,4.5,Yes,Yes,78,84,0
8068,6.7,1,1,0,64,3.7,No,Yes,55,60,1
8069,8.9,1,3,2,90,4.6,Yes,Yes,71,81,0
8070,7.4,1,1,1,73,3.6,No,Yes,59,64,1
8071,8.8,1,3,2,90,4.8,Yes,Yes,75,82,0
8072,7.4,0,1,0,65,4.2,No,No,55,70,1
8073,7.5,2,3,2,90,4.7,Yes,Yes,83,85,0
8074,8.3,1,2,2,89,4.6,Yes,Yes,79,84,0
8075,8.5,2,1,2,87,4.8,Yes,Yes,78,85,0
8076,8,2,3,2,90,4.8,Yes,Yes,77,86,0
8077,8.2,2,3,2,88,4.5,Yes,Yes,77,83,0
8078,8.4,1,2,2,84,4.7,Yes,Yes,76,71,1
8079,8.1,2,3,2,87,4.6,No,Yes,73,85,0
8080,6.7,1,2,2,68,4.1,Yes,No,79,70,1
8081,8.1,1,3,3,77,4.1,Yes,Yes,74,85,0
8082,7.6,1,3,2,90,4.8,Yes,Yes,85,80,0
8083,7.3,1,1,0,82,3.9,No,No,81,60,1
8084,7.9,1,1,0,75,4.3,No,No,75,75,0
8085,6.5,1,2,0,67,4.1,No,Yes,57,71,1
8086,7.7,1,1,0,70,4.4,Yes,Yes,65,70,1
8087,8.5,2,3,2,90,4.8,Yes,Yes,85,86,0
8088,8.2,1,2,0,71,4.7,No,Yes,68,66,1
8089,8.3,2,3,2,90,4.8,Yes,Yes,72,88,0
8090,8.2,2,3,2,90,4.4,Yes,Yes,88,87,0
8091,8.7,1,1,2,82,4.2,Yes,Yes,74,87,1
8092,8.5,1,1,1,84,4.6,No,Yes,71,81,1
8093,7.6,1,1,0,82,3.7,No,Yes,55,67,1
8094,8.1,1,3,0,90,4.8,Yes,Yes,75,81,0
8095,8.6,1,3,0,86,3.8,Yes,Yes,78,72,1
8096,7.5,1,1,1,76,3.6,No,No,58,70,1
8097,7.4,1,1,1,79,4.3,No,No,61,76,1
8098,8.2,1,3,0,86,4.7,Yes,Yes,81,88,0
8099,7.6,1,1,0,71,3.3,No,Yes,64,72,1
8100,7.4,1,1,0,74,4,No,Yes,55,61,1
8101,8.3,2,3,2,84,4.4,Yes,Yes,83,84,0
8102,7.8,1,3,0,81,4.3,Yes,Yes,76,82,0
8103,8.5,2,3,1,86,4.5,Yes,Yes,75,81,0
8104,8.1,1,1,1,67,3.8,No,No,59,57,1
8105,7.4,0,2,1,72,4.4,No,Yes,60,70,0
8106,8.1,1,3,0,69,3.9,No,No,82,69,1
8107,7.6,1,1,1,76,3.8,No,Yes,68,83,0
8108,7.6,1,3,1,73,4.8,No,Yes,62,73,0
8109,7.8,2,1,0,70,3.5,No,No,70,66,1
8110,7.3,1,1,1,68,4.7,No,Yes,68,58,1
8111,8.6,1,3,2,72,4,Yes,Yes,80,64,0
8112,8.3,2,3,2,90,4.8,Yes,Yes,87,81,0
8113,8.2,2,3,2,90,4.6,Yes,Yes,85,85,0
8114,7.9,1,2,0,90,4.1,Yes,Yes,77,78,0
8115,6.5,0,1,0,73,3.7,No,No,57,67,1
8116,7.7,0,1,0,66,4.2,Yes,Yes,56,69,1
8117,8.1,2,3,0,83,3.8,Yes,No,67,60,0
8118,7.5,2,3,2,77,4.8,Yes,Yes,58,73,0
8119,7.2,0,2,0,69,4.1,Yes,Yes,71,83,1
8120,7.7,2,1,1,80,4.7,No,No,56,65,1
8121,8,1,3,1,89,4.8,Yes,No,72,81,0
8122,7.8,1,3,0,75,4.2,Yes,Yes,82,82,0
8123,8.2,1,1,0,77,3.8,No,No,57,67,1
8124,7.6,1,3,0,77,4.3,Yes,Yes,70,83,1
8125,8.5,1,3,1,84,4.8,Yes,Yes,73,84,0
8126,8.4,1,3,2,90,4.8,Yes,Yes,82,88,0
8127,7.6,0,3,0,79,4.6,Yes,Yes,63,61,1
8128,8.2,2,3,2,90,4.8,Yes,Yes,70,86,1
8129,7.4,1,3,0,80,4.6,No,Yes,71,72,1
8130,6.6,1,1,0,82,3.9,Yes,No,73,78,1
8131,7.4,2,2,2,86,4,No,Yes,74,68,1
8132,6.5,0,1,0,67,3.5,No,Yes,55,67,1
8133,7.7,2,2,2,90,4.8,Yes,Yes,81,88,0
8134,7.5,1,2,0,69,4.1,No,Yes,55,68,1
8135,7.4,0,2,1,89,4.3,Yes,Yes,79,70,1
8136,8.2,0,3,0,77,4,Yes,No,69,85,1
8137,7.5,0,3,0,83,3.8,Yes,Yes,75,65,0
8138,8.1,2,3,1,85,4.8,Yes,Yes,74,84,0
8139,7.9,0,1,1,61,4.4,No,No,55,64,1
8140,7.7,1,1,0,64,3.8,No,No,60,68,1
8141,8.3,2,3,2,90,4.4,Yes,Yes,78,87,0
8142,7.4,2,1,1,80,4.1,Yes,No,55,71,1
8143,7.9,2,3,2,85,4.8,Yes,Yes,75,81,0
8144,7.4,1,2,1,86,4.5,No,Yes,82,65,1
8145,7.7,1,2,0,71,4.4,No,Yes,59,74,1
8146,8.5,1,3,2,90,4.8,No,No,82,63,0
8147,7.7,1,1,2,76,4,No,Yes,59,62,0
8148,7.5,1,2,1,66,4,No,Yes,58,76,1
8149,8.2,2,3,2,87,4.8,Yes,Yes,74,87,0
8150,7.9,1,2,1,85,4.8,No,No,81,79,0
